,state,kg,date,region
4260,MG,11718563,2017-06-01 00:00:00,brazil
4261,PR,5808134,2017-09-01 00:00:00,brazil
4262,MT,62137836,2017-04-01 00:00:00,brazil
4263,SC,3000,2017-06-01 00:00:00,brazil
4264,GO,106000,2017-04-01 00:00:00,brazil
4265,RO,23160830,2017-04-01 00:00:00,brazil
4266,GO,4308104,2017-09-01 00:00:00,brazil
4267,GO,3370000,2017-12-01 00:00:00,brazil
4268,GO,1500000,2017-07-01 00:00:00,brazil
4269,MT,169370,2017-05-01 00:00:00,brazil
4270,RS,331575,2017-02-01 00:00:00,brazil
4271,MT,9528362,2017-07-01 00:00:00,brazil
4272,GO,240888608,2017-05-01 00:00:00,brazil
4273,DF,74513,2017-02-01 00:00:00,brazil
4274,MT,10279420,2017-08-01 00:00:00,brazil
4275,SP,11058837,2017-08-01 00:00:00,brazil
4276,RS,3434507,2017-03-01 00:00:00,brazil
4277,PR,34555392,2017-03-01 00:00:00,brazil
4278,GO,228105885,2017-03-01 00:00:00,brazil
4279,TO,9904198,2017-08-01 00:00:00,brazil
4280,PA,182358,2017-10-01 00:00:00,brazil
4281,MG,131666201,2017-06-01 00:00:00,brazil
4282,MT,40750000,2017-05-01 00:00:00,brazil
4283,MT,46723,2017-06-01 00:00:00,brazil
4284,PA,13589675,2017-06-01 00:00:00,brazil
4285,MT,17205955,2017-03-01 00:00:00,brazil
4286,PI,130333458,2017-06-01 00:00:00,brazil
4287,PA,33015588,2017-06-01 00:00:00,brazil
4288,MT,63328658,2017-02-01 00:00:00,brazil
4289,SC,385800,2017-03-01 00:00:00,brazil
4290,PI,24510666,2017-06-01 00:00:00,brazil
4291,SC,390751,2017-02-01 00:00:00,brazil
4292,MS,32860,2017-06-01 00:00:00,brazil
4293,PR,37335,2017-06-01 00:00:00,brazil
4294,TO,31433863,2017-09-01 00:00:00,brazil
4295,GO,1537030,2017-11-01 00:00:00,brazil
4296,MT,37577755,2017-09-01 00:00:00,brazil
4297,MT,32346595,2017-04-01 00:00:00,brazil
4298,MS,20804522,2017-09-01 00:00:00,brazil
4299,MT,59714732,2017-09-01 00:00:00,brazil
4300,TO,28601000,2017-06-01 00:00:00,brazil
4301,MS,781560,2017-09-01 00:00:00,brazil
4302,MG,4768706,2017-09-01 00:00:00,brazil
4303,BA,4200000,2017-12-01 00:00:00,brazil
4304,DF,5819952,2017-07-01 00:00:00,brazil
4305,SP,15000,2017-09-01 00:00:00,brazil
4306,TO,6079463,2017-04-01 00:00:00,brazil
4307,PI,11560,2017-09-01 00:00:00,brazil
4308,TO,2850629,2017-12-01 00:00:00,brazil
4309,MG,390698,2017-05-01 00:00:00,brazil
4310,MS,5302560,2017-07-01 00:00:00,brazil
4311,PA,61459340,2017-05-01 00:00:00,brazil
4312,BA,263782935,2017-07-01 00:00:00,brazil
4313,RO,7000000,2017-05-01 00:00:00,brazil
4314,MA,48117412,2017-07-01 00:00:00,brazil
4315,MG,157464396,2017-07-01 00:00:00,brazil
4316,MT,9878323,2017-07-01 00:00:00,brazil
4317,MT,138601925,2017-01-01 00:00:00,brazil
4318,PR,63156104,2017-07-01 00:00:00,brazil
4319,GO,128483602,2017-10-01 00:00:00,brazil
4320,PR,2000000,2017-05-01 00:00:00,brazil
4321,SP,594301146,2017-05-01 00:00:00,brazil
4322,PR,46912063,2017-02-01 00:00:00,brazil
4323,GO,1667839,2017-02-01 00:00:00,brazil
4324,PR,11563680,2017-07-01 00:00:00,brazil
4325,MS,10619232,2017-08-01 00:00:00,brazil
4326,MT,96477241,2017-05-01 00:00:00,brazil
4327,MG,17298873,2017-01-01 00:00:00,brazil
4328,MT,11008273,2017-08-01 00:00:00,brazil
4329,SP,3754182,2017-05-01 00:00:00,brazil
4330,SP,32379224,2017-08-01 00:00:00,brazil
4331,PI,6169260,2017-05-01 00:00:00,brazil
4332,MG,1400000,2017-03-01 00:00:00,brazil
4333,RO,2191398,2017-08-01 00:00:00,brazil
4334,MT,31456189,2017-05-01 00:00:00,brazil
4335,MA,192754694,2017-06-01 00:00:00,brazil
4336,PA,89400,2017-03-01 00:00:00,brazil
4337,PR,2988960,2017-03-01 00:00:00,brazil
4338,MG,8200000,2017-02-01 00:00:00,brazil
4339,MT,18223142,2017-06-01 00:00:00,brazil
4340,SC,33091079,2017-02-01 00:00:00,brazil
4341,RO,16500000,2017-06-01 00:00:00,brazil
4342,PA,84062240,2017-06-01 00:00:00,brazil
4343,PR,1164970,2017-09-01 00:00:00,brazil
4344,RO,15500000,2017-06-01 00:00:00,brazil
4345,MT,25629832,2017-04-01 00:00:00,brazil
4346,MT,4027006,2017-04-01 00:00:00,brazil
4347,TO,20401408,2017-04-01 00:00:00,brazil
4348,MG,19645902,2017-12-01 00:00:00,brazil
4349,BA,65091727,2017-12-01 00:00:00,brazil
4350,MS,61435791,2017-12-01 00:00:00,brazil
4351,SC,26500,2017-09-01 00:00:00,brazil
4352,MA,6485000,2017-07-01 00:00:00,brazil
4353,PI,1000000,2017-12-01 00:00:00,brazil
4354,MT,59693563,2017-05-01 00:00:00,brazil
4355,MT,20178170,2017-07-01 00:00:00,brazil
4356,DF,2830000,2017-07-01 00:00:00,brazil
4357,MT,42130875,2017-10-01 00:00:00,brazil
4358,SP,1166987,2017-07-01 00:00:00,brazil
4359,TO,39179330,2017-05-01 00:00:00,brazil
4360,ND,14300000,2017-05-01 00:00:00,brazil
4361,GO,31767960,2017-07-01 00:00:00,brazil
4362,TO,150000,2017-02-01 00:00:00,brazil
4363,PA,20110070,2017-05-01 00:00:00,brazil
4364,PA,4500000,2017-05-01 00:00:00,brazil
4365,MT,51139891,2017-03-01 00:00:00,brazil
4366,MA,31311021,2017-05-01 00:00:00,brazil
4367,SP,29638274,2017-03-01 00:00:00,brazil
4368,RO,22998370,2017-03-01 00:00:00,brazil
4369,PR,55545405,2017-03-01 00:00:00,brazil
4370,MS,31952230,2017-05-01 00:00:00,brazil
4371,GO,8003000,2017-06-01 00:00:00,brazil
4372,BA,7142819,2017-08-01 00:00:00,brazil
4373,MT,4064199,2017-06-01 00:00:00,brazil
4374,GO,23509711,2017-11-01 00:00:00,brazil
4375,ND,15350000,2017-06-01 00:00:00,brazil
4376,MS,24562080,2017-06-01 00:00:00,brazil
4377,MT,51285610,2017-04-01 00:00:00,brazil
4378,SC,10012571,2017-08-01 00:00:00,brazil
4379,PR,5900000,2017-04-01 00:00:00,brazil
4380,DF,13647300,2017-04-01 00:00:00,brazil
4381,SP,21363594,2017-04-01 00:00:00,brazil
4382,MG,26199452,2017-04-01 00:00:00,brazil
4383,SP,42426305,2017-09-01 00:00:00,brazil
4384,RO,12017000,2017-06-01 00:00:00,brazil
4385,MG,4300000,2017-04-01 00:00:00,brazil
4386,GO,35444224,2017-06-01 00:00:00,brazil
4387,PA,4360912,2017-04-01 00:00:00,brazil
4388,TO,6988451,2017-12-01 00:00:00,brazil
4389,SP,2000000,2017-09-01 00:00:00,brazil
4390,PA,3445949,2017-06-01 00:00:00,brazil
4391,MT,200555,2017-07-01 00:00:00,brazil
4392,PR,67310,2017-12-01 00:00:00,brazil
4393,PR,26004705,2017-07-01 00:00:00,brazil
4394,GO,1200000,2017-07-01 00:00:00,brazil
4395,PR,200000,2017-07-01 00:00:00,brazil
4396,PR,32396308,2017-01-01 00:00:00,brazil
4397,PA,167919,2017-05-01 00:00:00,brazil
4398,MT,38613642,2017-02-01 00:00:00,brazil
4399,MT,636703994,2017-07-01 00:00:00,brazil
4400,MT,13192300,2017-10-01 00:00:00,brazil
4401,MT,57549100,2017-01-01 00:00:00,brazil
4402,MT,91532873,2017-05-01 00:00:00,brazil
4403,SC,26463621,2017-10-01 00:00:00,brazil
4404,BA,193245200,2017-10-01 00:00:00,brazil
4405,PA,11430770,2017-07-01 00:00:00,brazil
4406,SC,2873934,2017-10-01 00:00:00,brazil
4407,MS,9544290,2017-07-01 00:00:00,brazil
4408,MT,20336381,2017-01-01 00:00:00,brazil
4409,MS,2500000,2017-02-01 00:00:00,brazil
4410,RO,8000000,2017-07-01 00:00:00,brazil
4411,GO,21778,2017-10-01 00:00:00,brazil
4412,MS,7125000,2017-05-01 00:00:00,brazil
4413,PI,163738,2017-10-01 00:00:00,brazil
4414,SP,5057803,2017-05-01 00:00:00,brazil
4415,MS,13763295,2017-08-01 00:00:00,brazil
4416,TO,10237830,2017-03-01 00:00:00,brazil
4417,RR,28520685,2017-11-01 00:00:00,brazil
4418,BA,339096114,2017-06-01 00:00:00,brazil
4419,MG,11212277,2017-06-01 00:00:00,brazil
4420,RO,11913090,2017-02-01 00:00:00,brazil
4421,BA,2780000,2017-02-01 00:00:00,brazil
4422,RS,73830,2017-06-01 00:00:00,brazil
4423,MT,45283536,2017-06-01 00:00:00,brazil
4424,MT,3709860,2017-11-01 00:00:00,brazil
4425,MT,5000000,2017-06-01 00:00:00,brazil
4426,DF,700000,2017-11-01 00:00:00,brazil
4427,MG,1000000,2017-03-01 00:00:00,brazil
4428,MT,9811000,2017-06-01 00:00:00,brazil
4429,RS,40563,2017-09-01 00:00:00,brazil
4430,MS,3187511,2017-06-01 00:00:00,brazil
4431,MA,118111402,2017-09-01 00:00:00,brazil
4432,TO,702600,2017-03-01 00:00:00,brazil
4433,MT,66821380,2017-11-01 00:00:00,brazil
4434,DF,5000000,2017-06-01 00:00:00,brazil
4435,SP,7748193,2017-06-01 00:00:00,brazil
4436,RS,59965670,2017-04-01 00:00:00,brazil
4437,MA,2152892,2017-12-01 00:00:00,brazil
4438,TO,2040000,2017-09-01 00:00:00,brazil
4439,MT,45795122,2017-12-01 00:00:00,brazil
4440,MT,96320050,2017-07-01 00:00:00,brazil
4441,GO,10100000,2017-04-01 00:00:00,brazil
4442,MT,143261,2017-04-01 00:00:00,brazil
4443,MT,7165621,2017-06-01 00:00:00,brazil
4444,SP,3000000,2017-04-01 00:00:00,brazil
4445,RO,317199,2017-07-01 00:00:00,brazil
4446,SP,945629,2017-07-01 00:00:00,brazil
4447,PR,76800,2017-07-01 00:00:00,brazil
4448,MS,20088546,2017-07-01 00:00:00,brazil
4449,MS,95600482,2017-02-01 00:00:00,brazil
4450,MT,31709518,2017-05-01 00:00:00,brazil
4451,GO,21970063,2017-05-01 00:00:00,brazil
4452,MG,96600245,2017-07-01 00:00:00,brazil
4453,GO,45453359,2017-02-01 00:00:00,brazil
4454,MT,54682960,2017-02-01 00:00:00,brazil
4455,SP,5400000,2017-02-01 00:00:00,brazil
4456,PA,16200000,2017-05-01 00:00:00,brazil
4457,RO,7000000,2017-05-01 00:00:00,brazil
4458,PI,1343967,2017-07-01 00:00:00,brazil
4459,PI,9001015,2017-08-01 00:00:00,brazil
4460,TO,10450000,2017-08-01 00:00:00,brazil
4461,MS,9770280,2017-08-01 00:00:00,brazil
4462,MT,14032063,2017-10-01 00:00:00,brazil
4463,MG,6389522,2017-07-01 00:00:00,brazil
4464,MT,24740100,2017-08-01 00:00:00,brazil
4465,PA,17913541,2017-03-01 00:00:00,brazil
4466,MT,34809630,2017-03-01 00:00:00,brazil
4467,PA,3500000,2017-08-01 00:00:00,brazil
4468,GO,21922250,2017-08-01 00:00:00,brazil
4469,MA,43707139,2017-08-01 00:00:00,brazil
4470,MG,9001560,2017-10-01 00:00:00,brazil
4471,BA,83430,2017-10-01 00:00:00,brazil
4472,PR,6675920,2017-05-01 00:00:00,brazil
4473,PI,18419100,2017-03-01 00:00:00,brazil
4474,DF,10000000,2017-08-01 00:00:00,brazil
4475,GO,2500000,2017-03-01 00:00:00,brazil
4476,MT,62022550,2017-06-01 00:00:00,brazil
4477,SP,19817461,2017-11-01 00:00:00,brazil
4478,RO,23198040,2017-06-01 00:00:00,brazil
4479,RO,2960000,2017-06-01 00:00:00,brazil
4480,PA,12410000,2017-06-01 00:00:00,brazil
4481,MS,52704537,2017-06-01 00:00:00,brazil
4482,SC,2211679,2017-06-01 00:00:00,brazil
4483,MS,16500000,2017-09-01 00:00:00,brazil
4484,SC,699900,2017-06-01 00:00:00,brazil
4485,PA,8712417,2017-09-01 00:00:00,brazil
4486,GO,6045550,2017-04-01 00:00:00,brazil
4487,MG,1018050,2017-04-01 00:00:00,brazil
4488,PI,1318434,2017-04-01 00:00:00,brazil
4489,MG,2374780,2017-04-01 00:00:00,brazil
4490,PR,9387890,2017-09-01 00:00:00,brazil
4491,PI,2150000,2017-07-01 00:00:00,brazil
4492,RS,1236031,2017-09-01 00:00:00,brazil
4493,MS,142948366,2017-05-01 00:00:00,brazil
4494,MT,510490,2017-05-01 00:00:00,brazil
4495,PA,20889032,2017-05-01 00:00:00,brazil
4496,MT,10600000,2017-02-01 00:00:00,brazil
4497,GO,3525828,2017-05-01 00:00:00,brazil
4498,MT,25132056,2017-07-01 00:00:00,brazil
4499,MA,40095890,2017-07-01 00:00:00,brazil
4500,MS,36270346,2017-02-01 00:00:00,brazil
4501,MT,7004230,2017-10-01 00:00:00,brazil
4502,MT,31731917,2017-03-01 00:00:00,brazil
4503,MT,18222729,2017-07-01 00:00:00,brazil
4504,SC,5674264,2017-10-01 00:00:00,brazil
4505,SP,5000000,2017-05-01 00:00:00,brazil
4506,RS,8704,2017-05-01 00:00:00,brazil
4507,MA,10532000,2017-03-01 00:00:00,brazil
4508,MT,3738400,2017-03-01 00:00:00,brazil
4509,MT,1067129146,2017-06-01 00:00:00,brazil
4510,TO,209530977,2017-06-01 00:00:00,brazil
4511,MT,58269252,2017-06-01 00:00:00,brazil
4512,PI,905580,2017-03-01 00:00:00,brazil
4513,PR,488211999,2017-11-01 00:00:00,brazil
4514,MS,13461591,2017-06-01 00:00:00,brazil
4515,TO,14400000,2017-06-01 00:00:00,brazil
4516,RS,130950575,2017-06-01 00:00:00,brazil
4517,GO,287249,2017-09-01 00:00:00,brazil
4518,MS,9755915,2017-06-01 00:00:00,brazil
4519,PR,53001012,2017-11-01 00:00:00,brazil
4520,PA,3904774,2017-08-01 00:00:00,brazil
4521,DF,6548729,2017-09-01 00:00:00,brazil
4522,MS,22511810,2017-04-01 00:00:00,brazil
4523,SC,460726,2017-09-01 00:00:00,brazil
4524,AP,30660296,2017-09-01 00:00:00,brazil
4525,PA,5850000,2017-06-01 00:00:00,brazil
4526,TO,16580000,2017-04-01 00:00:00,brazil
4527,SC,55143963,2017-06-01 00:00:00,brazil
4528,MG,255789414,2017-04-01 00:00:00,brazil
4529,PI,42991013,2017-12-01 00:00:00,brazil
4530,SC,13231892,2017-04-01 00:00:00,brazil
4531,MT,980000,2017-04-01 00:00:00,brazil
4532,MT,5843810,2017-07-01 00:00:00,brazil
4533,TO,1188000,2017-07-01 00:00:00,brazil
4534,SC,4624773,2017-05-01 00:00:00,brazil
4535,SC,10184549,2017-05-01 00:00:00,brazil
4536,RS,844135404,2017-12-01 00:00:00,brazil
4537,MT,36480293,2017-01-01 00:00:00,brazil
4538,MS,90747963,2017-05-01 00:00:00,brazil
4539,MS,6366851,2017-01-01 00:00:00,brazil
4540,MT,80139624,2017-05-01 00:00:00,brazil
4541,SC,92729402,2017-07-01 00:00:00,brazil
4542,TO,2600000,2017-05-01 00:00:00,brazil
4543,MT,18151690,2017-07-01 00:00:00,brazil
4544,MG,17120000,2017-07-01 00:00:00,brazil
4545,TO,33417892,2017-05-01 00:00:00,brazil
4546,PR,38060,2017-01-01 00:00:00,brazil
4547,PR,28348988,2017-08-01 00:00:00,brazil
4548,MG,127518479,2017-03-01 00:00:00,brazil
4549,MT,35834379,2017-05-01 00:00:00,brazil
4550,TO,2000000,2017-10-01 00:00:00,brazil
4551,PI,53064622,2017-08-01 00:00:00,brazil
4552,PR,386079,2017-10-01 00:00:00,brazil
4553,PE,2036992,2017-08-01 00:00:00,brazil
4554,MS,8320362,2017-03-01 00:00:00,brazil
4555,MT,168957850,2017-06-01 00:00:00,brazil
4556,PR,798049260,2017-06-01 00:00:00,brazil
4557,RO,9300000,2017-06-01 00:00:00,brazil
4558,GO,15404807,2017-06-01 00:00:00,brazil
4559,MT,10203308,2017-11-01 00:00:00,brazil
4560,SC,21778625,2017-11-01 00:00:00,brazil
4561,MT,12931458,2017-02-01 00:00:00,brazil
4562,MG,3283245,2017-08-01 00:00:00,brazil
4563,TO,12420000,2017-09-01 00:00:00,brazil
4564,PA,26094900,2017-06-01 00:00:00,brazil
4565,GO,374182952,2017-04-01 00:00:00,brazil
4566,SP,10960927,2017-04-01 00:00:00,brazil
4567,MS,9519980,2017-04-01 00:00:00,brazil
4568,MG,5911805,2017-04-01 00:00:00,brazil
4569,MT,3957995,2017-04-01 00:00:00,brazil
4570,GO,13347688,2017-04-01 00:00:00,brazil
4571,MG,773,2017-04-01 00:00:00,brazil
4572,PI,13723638,2017-04-01 00:00:00,brazil
4573,BA,1000000,2017-12-01 00:00:00,brazil
4574,MT,49576,2017-04-01 00:00:00,brazil
4575,ND,218559,2017-12-01 00:00:00,brazil
4576,BA,7175810,2017-07-01 00:00:00,brazil
4577,PR,9706031,2017-10-01 00:00:00,brazil
4578,RO,3850821,2017-05-01 00:00:00,brazil
4579,PA,3875730,2017-07-01 00:00:00,brazil
4580,SC,37054331,2017-05-01 00:00:00,brazil
4581,MA,13197742,2017-05-01 00:00:00,brazil
4582,RS,9801102,2017-07-01 00:00:00,brazil
4583,PR,7467302,2017-07-01 00:00:00,brazil
4584,MT,16416230,2017-10-01 00:00:00,brazil
4585,MA,36842531,2017-05-01 00:00:00,brazil
4586,GO,1803312,2017-05-01 00:00:00,brazil
4587,SP,15371799,2017-08-01 00:00:00,brazil
4588,AP,3512340,2017-02-01 00:00:00,brazil
4589,MT,41834783,2017-03-01 00:00:00,brazil
4590,SC,10000000,2017-05-01 00:00:00,brazil
4591,RO,39265575,2017-03-01 00:00:00,brazil
4592,AP,338500,2017-05-01 00:00:00,brazil
4593,PA,6496692,2017-08-01 00:00:00,brazil
4594,MT,363720,2017-05-01 00:00:00,brazil
4595,PR,1000000,2017-06-01 00:00:00,brazil
4596,MG,5896585,2017-06-01 00:00:00,brazil
4597,MT,14761325,2017-06-01 00:00:00,brazil
4598,SC,31879102,2017-06-01 00:00:00,brazil
4599,MA,15064938,2017-06-01 00:00:00,brazil
4600,TO,1000000,2017-11-01 00:00:00,brazil
4601,SP,35436368,2017-06-01 00:00:00,brazil
4602,SC,17166988,2017-08-01 00:00:00,brazil
4603,MA,8502092,2017-11-01 00:00:00,brazil
4604,GO,6310000,2017-06-01 00:00:00,brazil
4605,GO,8915593,2017-06-01 00:00:00,brazil
4606,MT,30842925,2017-06-01 00:00:00,brazil
4607,TO,19672320,2017-04-01 00:00:00,brazil
4608,PI,500000,2017-11-01 00:00:00,brazil
4609,SP,10887743,2017-12-01 00:00:00,brazil
4610,PA,7650000,2017-04-01 00:00:00,brazil
4611,MG,3432280,2017-09-01 00:00:00,brazil
4612,SP,16352293,2017-06-01 00:00:00,brazil
4613,MS,162467637,2017-04-01 00:00:00,brazil
4614,RS,411909,2017-04-01 00:00:00,brazil
4615,SC,17700000,2017-04-01 00:00:00,brazil
4616,PR,4794950,2017-04-01 00:00:00,brazil
4617,MG,3000000,2017-04-01 00:00:00,brazil
4618,GO,83648957,2017-12-01 00:00:00,brazil
4619,SP,81368041,2017-02-01 00:00:00,brazil
4620,DF,4767460,2017-05-01 00:00:00,brazil
4621,MT,6500000,2017-02-01 00:00:00,brazil
4622,MS,16423722,2017-05-01 00:00:00,brazil
4623,RS,115707,2017-07-01 00:00:00,brazil
4624,MT,21000024,2017-08-01 00:00:00,brazil
4625,MS,1074830,2017-08-01 00:00:00,brazil
4626,MT,174883916,2017-08-01 00:00:00,brazil
4627,GO,13475880,2017-05-01 00:00:00,brazil
4628,MS,5695558,2017-08-01 00:00:00,brazil
4629,MT,70580410,2017-03-01 00:00:00,brazil
4630,SP,10464009,2017-05-01 00:00:00,brazil
4631,MT,51994601,2017-03-01 00:00:00,brazil
4632,GO,718448,2017-08-01 00:00:00,brazil
4633,MS,20102718,2017-03-01 00:00:00,brazil
4634,GO,20671856,2017-03-01 00:00:00,brazil
4635,TO,3100000,2017-08-01 00:00:00,brazil
4636,MA,19349376,2017-08-01 00:00:00,brazil
4637,SC,49997192,2017-11-01 00:00:00,brazil
4638,GO,1635848,2017-08-01 00:00:00,brazil
4639,MS,30000,2017-06-01 00:00:00,brazil
4640,SP,4000000,2017-08-01 00:00:00,brazil
4641,ND,15808296,2017-06-01 00:00:00,brazil
4642,MT,52036049,2017-04-01 00:00:00,brazil
4643,PR,26717045,2017-04-01 00:00:00,brazil
4644,RS,1661252,2017-04-01 00:00:00,brazil
4645,RS,5442920,2017-04-01 00:00:00,brazil
4646,MS,4102542,2017-09-01 00:00:00,brazil
4647,SP,858570,2017-06-01 00:00:00,brazil
4648,MT,37279826,2017-12-01 00:00:00,brazil
4649,MG,1632660,2017-07-01 00:00:00,brazil
4650,GO,3299028,2017-04-01 00:00:00,brazil
4651,MT,3337200,2017-07-01 00:00:00,brazil
4652,MS,10050000,2017-09-01 00:00:00,brazil
4653,TO,2080,2017-09-01 00:00:00,brazil
4654,PA,3400000,2017-09-01 00:00:00,brazil
4655,MT,45460,2017-12-01 00:00:00,brazil
4656,PR,49235700,2017-05-01 00:00:00,brazil
4657,RO,21899179,2017-05-01 00:00:00,brazil
4658,PI,1666222,2017-07-01 00:00:00,brazil
4659,GO,590990,2017-10-01 00:00:00,brazil
4660,GO,27860805,2017-07-01 00:00:00,brazil
4661,TO,36915351,2017-05-01 00:00:00,brazil
4662,RO,500000,2017-02-01 00:00:00,brazil
4663,MS,5700000,2017-02-01 00:00:00,brazil
4664,MG,7852000,2017-02-01 00:00:00,brazil
4665,MG,572240,2017-10-01 00:00:00,brazil
4666,BA,64383551,2017-08-01 00:00:00,brazil
4667,BA,175698528,2017-03-01 00:00:00,brazil
4668,TO,135635459,2017-03-01 00:00:00,brazil
4669,BA,354944039,2017-08-01 00:00:00,brazil
4670,MS,7341300,2017-10-01 00:00:00,brazil
4671,MT,42976440,2017-03-01 00:00:00,brazil
4672,MT,42343968,2017-03-01 00:00:00,brazil
4673,MT,21540324,2017-08-01 00:00:00,brazil
4674,GO,3000000,2017-10-01 00:00:00,brazil
4675,SC,32360529,2017-08-01 00:00:00,brazil
4676,SP,1707190,2017-03-01 00:00:00,brazil
4677,PR,2273082,2017-08-01 00:00:00,brazil
4678,SP,7510540,2017-08-01 00:00:00,brazil
4679,MG,4664212,2017-06-01 00:00:00,brazil
4680,GO,800000,2017-02-01 00:00:00,brazil
4681,PR,2216386,2017-08-01 00:00:00,brazil
4682,GO,1394973,2017-02-01 00:00:00,brazil
4683,MA,31828870,2017-06-01 00:00:00,brazil
4684,SC,20270721,2017-06-01 00:00:00,brazil
4685,GO,4700000,2017-03-01 00:00:00,brazil
4686,PA,63229,2017-11-01 00:00:00,brazil
4687,PR,59805900,2017-09-01 00:00:00,brazil
4688,TO,450000,2017-06-01 00:00:00,brazil
4689,PR,24933822,2017-09-01 00:00:00,brazil
4690,MT,94732347,2017-09-01 00:00:00,brazil
4691,PA,1042093,2017-06-01 00:00:00,brazil
4692,RS,64920,2017-09-01 00:00:00,brazil
4693,MT,56105567,2017-04-01 00:00:00,brazil
4694,MT,28830000,2017-04-01 00:00:00,brazil
4695,PR,1947911,2017-09-01 00:00:00,brazil
4696,PI,6244246,2017-09-01 00:00:00,brazil
4697,PR,1402793,2017-07-01 00:00:00,brazil
4698,PR,30978268,2017-04-01 00:00:00,brazil
4699,RO,17970000,2017-04-01 00:00:00,brazil
4700,RO,15848960,2017-02-01 00:00:00,brazil
4701,RS,1305008516,2017-07-01 00:00:00,brazil
4702,MT,1569160,2017-07-01 00:00:00,brazil
4703,PR,814491987,2017-05-01 00:00:00,brazil
4704,ND,38552061,2017-05-01 00:00:00,brazil
4705,SP,22180000,2017-05-01 00:00:00,brazil
4706,PR,49844147,2017-07-01 00:00:00,brazil
4707,SP,11903923,2017-05-01 00:00:00,brazil
4708,PR,63042533,2017-03-01 00:00:00,brazil
4709,MS,11820641,2017-01-01 00:00:00,brazil
4710,MT,27860000,2017-06-01 00:00:00,brazil
4711,MT,6779590,2017-03-01 00:00:00,brazil
4712,MT,65931830,2017-06-01 00:00:00,brazil
4713,GO,1474033,2017-08-01 00:00:00,brazil
4714,GO,860206,2017-06-01 00:00:00,brazil
4715,MT,25000000,2017-03-01 00:00:00,brazil
4716,PI,1100000,2017-08-01 00:00:00,brazil
4717,PI,2185000,2017-08-01 00:00:00,brazil
4718,PA,3556000,2017-02-01 00:00:00,brazil
4719,MT,52200000,2017-06-01 00:00:00,brazil
4720,DF,5648780,2017-06-01 00:00:00,brazil
4721,MT,28001857,2017-03-01 00:00:00,brazil
4722,GO,1853392,2017-06-01 00:00:00,brazil
4723,MG,1200000,2017-03-01 00:00:00,brazil
4724,PI,1334210,2017-06-01 00:00:00,brazil
4725,MT,48654254,2017-04-01 00:00:00,brazil
4726,RO,36631104,2017-04-01 00:00:00,brazil
4727,BA,57291442,2017-09-01 00:00:00,brazil
4728,RS,2631061,2017-04-01 00:00:00,brazil
4729,MT,49871715,2017-04-01 00:00:00,brazil
4730,TO,290573320,2017-04-01 00:00:00,brazil
4731,GO,11829983,2017-09-01 00:00:00,brazil
4732,MT,4472029,2017-06-01 00:00:00,brazil
4733,SC,17492296,2017-09-01 00:00:00,brazil
4734,MS,5489303,2017-04-01 00:00:00,brazil
4735,RS,2275238,2017-12-01 00:00:00,brazil
4736,PA,37207,2017-06-01 00:00:00,brazil
4737,SP,12850680,2017-07-01 00:00:00,brazil
4738,GO,4500000,2017-04-01 00:00:00,brazil
4739,MT,30464887,2017-12-01 00:00:00,brazil
4740,MT,3000000,2017-07-01 00:00:00,brazil
4741,RS,60250000,2017-07-01 00:00:00,brazil
4742,MT,45000,2017-07-01 00:00:00,brazil
4743,SC,23756020,2017-05-01 00:00:00,brazil
4744,SC,37440565,2017-05-01 00:00:00,brazil
4745,GO,241835366,2017-02-01 00:00:00,brazil
4746,MT,27862640,2017-02-01 00:00:00,brazil
4747,MT,104907378,2017-08-01 00:00:00,brazil
4748,SC,3566735,2017-07-01 00:00:00,brazil
4749,MS,204396358,2017-03-01 00:00:00,brazil
4750,MT,8258865,2017-07-01 00:00:00,brazil
4751,MT,31499705,2017-08-01 00:00:00,brazil
4752,MA,2074171,2017-03-01 00:00:00,brazil
4753,SP,2362878,2017-03-01 00:00:00,brazil
4754,MG,318,2017-03-01 00:00:00,brazil
4755,MS,3239779,2017-03-01 00:00:00,brazil
4756,PR,45381408,2017-03-01 00:00:00,brazil
4757,RO,4309906,2017-03-01 00:00:00,brazil
4758,RS,322167,2017-08-01 00:00:00,brazil
4759,GO,8300000,2017-02-01 00:00:00,brazil
4760,PR,206883954,2017-06-01 00:00:00,brazil
4761,PE,26149985,2017-02-01 00:00:00,brazil
4762,PR,62843032,2017-06-01 00:00:00,brazil
4763,PR,60000,2017-06-01 00:00:00,brazil
4764,TO,199920,2017-08-01 00:00:00,brazil
4765,TO,10929130,2017-06-01 00:00:00,brazil
4766,MT,33254000,2017-04-01 00:00:00,brazil
4767,SP,8263745,2017-09-01 00:00:00,brazil
4768,MT,8298830,2017-06-01 00:00:00,brazil
4769,PR,103719467,2017-04-01 00:00:00,brazil
4770,DF,4501903,2017-06-01 00:00:00,brazil
4771,MT,38180,2017-11-01 00:00:00,brazil
4772,PR,804289325,2017-04-01 00:00:00,brazil
4773,MT,48023960,2017-04-01 00:00:00,brazil
4774,PR,9537280,2017-09-01 00:00:00,brazil
4775,PI,5421819,2017-04-01 00:00:00,brazil
