date,max_temp,mean_temp,min_temp
19920801,22.3,21.6,14.6
19920802,24.0,18.4,14.6
19920803,23.6,19.9,15.8
19920804,24.1,18.2,12.8
19920805,24.1,19.6,15.0
19920806,26.9,19.3,14.5
19920807,25.2,20.9,14.9
19920808,24.8,21.4,17.5
19920809,23.5,21.6,18.5
19920810,20.7,19.0,14.4
19920811,19.1,16.9,13.1
19920812,16.3,16.8,14.5
19920813,18.7,14.6,13.0
19920814,22.1,14.7,10.7
19920815,20.7,16.3,10.5
19920816,20.8,17.8,14.8
19920817,19.5,16.4,12.1
19920818,22.5,15.8,12.1
19920819,19.8,18.3,14.1
19920820,22.9,18.3,16.8
19920821,20.2,17.2,11.5
19920822,20.4,16.8,13.5
19920823,19.5,14.8,9.2
19920824,23.7,16.2,12.9
19920825,19.3,19.1,14.5
19920826,21.9,16.5,13.7
19920827,21.2,18.2,14.5
19920828,19.2,18.3,15.4
19920829,18.4,14.5,9.8
19920830,18.0,15.6,12.9
19920831,17.2,13.6,9.1
19920901,21.7,13.2,9.2
19920902,17.5,17.2,12.6
19920903,17.2,15.0,12.5
19920904,16.6,13.0,8.7
19920905,17.7,11.6,6.6
19920906,18.0,12.4,7.0
19920907,17.3,14.6,11.3
19920908,17.9,12.8,8.2
19920909,21.2,13.9,9.9
19920910,19.0,15.2,9.1
19920911,17.5,16.2,13.5
19920912,15.7,13.4,9.4
19920913,18.3,13.7,11.7
19920914,19.9,12.8,7.2
19920915,20.2,14.7,9.5
19920916,23.5,15.0,9.7
19920917,19.5,17.2,11.0
19920918,18.3,17.2,15.0
19920919,19.3,16.2,14.0
19920920,18.3,15.2,11.1
19920921,17.4,15.4,12.6
19920922,16.0,15.8,14.2
19920923,18.5,13.8,11.6
19920924,14.9,14.8,11.1
19920925,23.9,12.6,10.4
19920926,23.6,16.9,9.9
19920927,21.6,18.6,13.5
19920928,20.7,17.4,13.3
19920929,17.0,16.2,11.6
19920930,17.0,15.4,13.7
19921001,18.0,12.4,7.7
19921002,13.9,13.3,8.6
19921003,16.8,12.0,10.0
19921004,14.5,13.8,10.8
19921005,13.9,12.5,10.5
19921006,14.5,12.4,10.9
19921007,14.0,12.5,10.5
19921008,14.3,11.7,9.4
19921009,14.3,10.4,6.5
19921010,13.5,10.6,6.9
19921011,13.0,10.4,7.3
19921012,13.7,11.2,9.5
19921013,12.3,8.8,4.0
19921014,9.9,7.2,2.0
19921015,9.6,6.2,2.5
19921016,9.9,4.6,-0.4
19921017,11.5,4.7,-0.5
19921018,10.0,6.8,2.1
19921019,11.4,7.0,3.9
19921020,10.2,9.0,6.7
19921021,10.0,7.2,4.1
19921022,11.7,6.6,3.3
19921023,12.9,8.2,4.8
19921024,12.6,7.8,2.8
19921025,9.6,8.8,4.9
19921026,11.1,6.0,2.4
19921027,11.1,8.0,5.0
19921028,10.0,7.0,3.0
19921029,10.5,7.3,4.6
19921030,10.9,5.4,0.3
19921031,13.7,4.9,-1.1
19921101,14.5,8.1,2.5
19921102,12.0,12.6,10.6
19921103,13.4,8.2,4.4
19921104,15.7,8.4,3.4
19921105,16.8,11.8,7.8
19921106,13.0,11.4,6.1
19921107,11.6,11.3,9.6
19921108,12.0,10.8,9.9
19921109,13.6,9.7,7.4
19921110,10.6,9.2,4.8
19921111,9.7,8.6,6.6
19921112,7.9,6.6,3.5
19921113,9.3,3.8,-0.2
19921114,9.6,4.3,-0.7
19921115,8.4,6.6,3.5
19921116,8.3,6.2,4.0
19921117,12.6,5.0,1.7
19921118,10.2,6.5,0.4
19921119,8.5,7.6,5.0
19921120,14.1,4.7,0.9
19921121,14.9,7.8,1.6
19921122,14.0,8.9,2.9
19921123,14.0,12.8,11.6
19921124,11.9,10.1,6.2
19921125,10.0,9.1,6.3
19921126,13.0,7.8,5.6
19921127,8.5,8.4,3.7
19921128,13.4,5.3,2.1
19921129,13.2,9.0,4.5
19921130,12.6,10.0,6.8
19921201,14.2,9.2,5.8
19921202,8.1,11.3,8.4
19921203,5.9,6.6,5.2
19921204,7.3,4.0,2.1
19921205,9.5,3.0,-1.3
19921206,9.7,4.2,-1.2
19921207,7.4,5.8,2.0
19921208,7.1,6.2,5.1
19921209,6.8,5.5,3.9
19921210,12.2,4.2,1.6
19921211,8.5,6.5,0.8
19921212,10.6,6.4,4.3
19921213,10.6,5.7,0.8
19921214,10.0,7.5,4.4
19921215,10.6,9.0,8.0
19921216,10.5,8.2,5.9
19921217,12.1,3.8,-2.8
19921218,5.7,5.1,-1.9
19921219,5.7,5.4,5.0
19921220,5.7,3.8,2.0
19921221,5.5,2.6,-0.4
19921222,3.8,2.6,-0.2
19921223,4.0,1.6,-0.7
19921224,6.1,0.8,-2.5
19921225,5.8,1.8,-2.6
19921226,6.4,4.6,3.5
19921227,5.9,5.2,4.1
19921228,3.4,3.8,1.6
19921229,3.4,0.4,-2.6
19921230,5.2,-1.0,-5.4
19921231,6.7,0.7,-3.8
19930101,1.4,4.2,1.7
19930102,3.0,0.0,-1.3
19930103,8.6,-1.8,-6.6
19930104,12.1,1.9,-4.8
19930105,12.5,6.9,1.7
19930106,11.7,10.3,8.1
19930107,11.2,6.6,1.5
19930108,12.4,6.0,0.9
19930109,12.5,7.4,2.4
19930110,10.2,10.1,7.7
19930111,8.3,9.5,8.8
19930112,13.8,5.7,3.1
19930113,12.1,8.3,2.8
19930114,13.4,8.2,4.3
19930115,13.6,9.0,4.7
19930116,11.4,11.2,8.9
19930117,9.5,10.8,10.2
19930118,12.0,5.8,2.2
19930119,12.9,7.6,3.3
19930120,13.1,8.7,4.5
19930121,9.9,9.9,6.7
19930122,12.9,8.8,7.6
19930123,10.6,9.0,5.0
19930124,5.4,8.5,6.4
19930125,10.7,3.8,2.2
19930126,9.5,4.4,-1.9
19930127,10.8,5.5,1.5
19930128,9.9,8.3,5.8
19930129,7.9,7.6,5.3
19930130,8.3,6.0,4.2
19930131,6.8,5.5,2.7
19930201,10.7,5.0,3.1
19930202,5.4,7.0,3.2
19930203,3.0,4.4,3.3
19930204,4.3,2.4,1.7
19930205,10.9,1.9,-0.5
19930206,9.9,5.6,0.3
19930207,9.8,6.6,3.3
19930208,6.6,9.0,8.1
19930209,3.9,6.2,5.9
19930210,4.2,3.2,2.6
19930211,5.5,3.0,1.7
19930212,7.2,3.6,1.7
19930213,3.4,4.5,1.8
19930214,8.1,2.5,1.6
19930215,10.0,4.6,1.0
19930216,11.5,5.8,1.5
19930217,9.4,7.8,4.2
19930218,9.9,8.5,7.6
19930219,9.0,7.0,4.0
19930220,7.2,4.7,0.4
19930221,7.0,5.5,3.8
19930222,7.4,4.0,1.1
19930223,8.9,4.0,0.7
19930224,9.3,5.6,2.4
19930225,4.9,6.2,3.2
19930226,4.6,4.4,3.8
19930227,3.5,3.1,1.6
19930228,6.0,0.8,-1.9
19930301,3.6,2.6,-0.7
19930302,5.2,2.5,1.4
19930303,4.5,4.0,2.9
19930304,10.0,3.1,1.7
19930305,11.1,5.3,0.6
19930306,9.4,6.8,2.5
19930307,12.2,7.6,5.9
19930308,9.9,8.4,4.5
19930309,12.4,5.0,0.2
19930310,14.9,6.0,-0.5
19930311,15.7,8.8,2.7
19930312,16.8,9.7,3.7
19930313,15.7,11.2,5.6
19930314,19.6,11.4,7.0
19930315,12.0,13.4,7.3
19930316,17.0,9.6,7.1
19930317,15.4,12.6,8.3
19930318,12.6,12.6,9.7
19930319,13.7,6.3,0.0
19930320,12.9,7.0,0.4
19930321,12.8,8.8,4.8
19930322,11.9,10.4,8.0
19930323,11.1,7.1,2.3
19930324,10.2,5.6,0.2
19930325,9.2,6.6,3.0
19930326,8.7,4.2,-0.9
19930327,11.4,3.8,-1.0
19930328,13.1,5.8,0.1
19930329,14.2,8.0,3.0
19930330,11.9,10.8,7.5
19930331,7.3,8.0,4.2
19930401,12.0,7.2,7.2
19930402,11.3,6.3,0.6
19930403,12.1,6.0,0.6
19930404,13.2,6.8,1.5
19930405,12.5,9.4,5.5
19930406,10.0,10.3,8.1
19930407,12.8,7.0,4.0
19930408,10.2,10.2,7.7
19930409,13.7,9.1,8.0
19930410,13.2,8.6,3.4
19930411,14.8,10.0,6.9
19930412,12.5,9.3,3.8
19930413,11.8,8.8,5.2
19930414,14.7,8.6,5.5
19930415,15.4,9.8,4.8
19930416,16.4,10.6,5.8
19930417,16.5,13.1,9.8
19930418,15.7,12.4,8.4
19930419,20.0,13.2,10.7
19930420,17.6,14.4,8.7
19930421,14.1,13.8,10.0
19930422,14.7,10.4,6.7
19930423,15.0,12.5,10.3
19930424,16.0,12.2,9.5
19930425,13.7,12.3,8.6
19930426,20.7,11.2,8.6
19930427,15.8,14.8,9.0
19930428,20.7,11.6,7.3
19930429,22.6,14.6,8.4
19930430,20.1,15.4,8.1
19930501,13.6,14.9,9.7
19930502,13.5,10.8,7.9
19930503,15.6,10.6,7.6
19930504,15.2,10.2,4.9
19930505,14.7,9.9,4.6
19930506,16.3,9.0,3.3
19930507,18.0,10.8,5.4
19930508,17.5,12.5,7.0
19930509,20.6,12.8,8.0
19930510,25.1,14.8,9.0
19930511,19.0,17.8,10.4
19930512,16.3,14.8,10.5
19930513,15.7,12.1,7.9
19930514,15.0,12.2,8.7
19930515,17.7,9.8,4.6
19930516,22.7,12.0,6.4
19930517,18.6,17.2,11.6
19930518,18.5,13.8,9.0
19930519,13.9,14.7,10.9
19930520,17.7,11.9,9.9
19930521,19.8,12.8,7.8
19930522,22.8,13.2,6.6
19930523,24.9,17.5,12.2
19930524,18.6,19.6,14.2
19930525,17.3,15.5,12.4
19930526,14.5,14.2,11.2
19930527,18.1,13.4,12.2
19930528,20.6,13.4,8.7
19930529,16.9,14.3,8.0
19930530,18.5,14.4,11.9
19930531,20.9,14.5,10.5
19930601,18.9,16.3,11.7
19930602,18.5,15.2,11.5
19930603,22.2,15.4,12.3
19930604,23.6,15.6,8.9
19930605,26.0,17.7,11.8
19930606,26.5,18.9,11.8
19930607,28.4,19.8,13.0
19930608,27.5,21.1,13.8
19930609,23.4,22.4,17.2
19930610,19.2,20.4,17.3
19930611,17.5,17.2,15.3
19930612,18.0,14.6,11.8
19930613,18.4,14.7,11.4
19930614,21.0,15.0,11.5
19930615,16.7,15.0,8.9
19930616,22.1,14.8,12.8
19930617,19.0,17.0,11.9
19930618,20.4,16.4,13.8
19930619,20.8,16.4,12.3
19930620,19.1,15.0,9.2
19930621,19.4,14.8,10.5
19930622,19.2,14.6,9.7
19930623,21.8,15.6,11.9
19930624,21.7,16.0,10.1
19930625,23.7,15.8,9.9
19930626,25.0,18.7,13.7
19930627,23.7,19.8,14.6
19930628,25.0,18.3,12.9
19930629,27.7,18.6,12.2
19930630,23.9,20.2,12.8
19930701,26.1,18.4,12.8
19930702,27.6,20.2,14.3
19930703,28.1,21.0,14.5
19930704,19.5,21.7,15.3
19930705,24.1,16.8,14.2
19930706,23.0,17.1,10.1
19930707,23.0,16.5,10.0
19930708,18.5,18.2,13.4
19930709,17.3,16.8,15.2
19930710,18.0,12.0,6.7
19930711,18.7,12.6,7.2
19930712,18.5,12.9,7.1
19930713,23.4,13.5,8.5
19930714,22.2,18.5,13.6
19930715,22.2,18.3,14.4
19930716,22.4,18.8,15.4
19930717,20.5,17.9,13.4
19930718,21.2,15.7,10.9
19930719,19.2,16.8,12.3
19930720,18.1,16.4,13.5
19930721,22.7,15.6,13.0
19930722,25.2,17.1,11.5
19930723,19.1,20.2,15.2
19930724,20.4,17.6,16.0
19930725,19.1,15.2,10.1
19930726,20.3,15.0,10.8
19930727,24.4,17.3,14.3
19930728,20.3,19.8,15.2
19930729,21.6,18.8,17.2
19930730,20.8,17.8,14.1
19930731,22.3,15.8,10.9
19930801,22.3,16.2,10.2
19930802,22.2,17.9,13.5
19930803,20.4,17.8,13.3
19930804,21.8,16.7,13.0
19930805,22.2,18.0,14.1
19930806,24.2,15.6,9.1
19930807,21.7,18.8,13.5
19930808,23.2,18.4,15.0
19930809,19.4,18.8,14.5
19930810,21.1,16.5,13.6
19930811,21.0,16.0,11.0
19930812,21.2,17.2,13.5
19930813,25.9,14.7,8.2
19930814,23.1,18.7,11.5
19930815,22.4,19.2,15.3
19930816,23.1,18.2,14.1
19930817,23.8,17.2,11.2
19930818,26.3,17.9,12.0
19930819,25.5,19.2,12.2
19930820,23.9,20.2,14.9
19930821,17.2,18.5,13.1
19930822,17.4,14.7,12.2
19930823,18.2,13.8,10.1
19930824,18.8,13.8,9.4
19930825,18.3,12.5,6.2
19930826,18.4,13.4,8.4
19930827,20.5,13.4,8.5
19930828,22.7,14.2,8.0
19930829,24.1,15.1,7.5
19930830,18.3,19.2,14.2
19930831,24.5,14.2,10.0
19930901,20.4,18.0,11.5
19930902,19.3,16.5,12.6
19930903,16.6,16.0,12.7
19930904,18.0,12.4,8.2
19930905,19.2,13.2,8.4
19930906,23.4,14.2,9.2
19930907,21.4,17.6,11.9
19930908,20.7,17.6,13.7
19930909,17.2,18.0,15.2
19930910,18.1,15.5,13.8
19930911,16.3,13.2,8.2
19930912,17.7,12.0,7.8
19930913,15.1,14.4,11.2
19930914,16.6,13.1,11.1
19930915,14.8,12.4,8.1
19930916,16.3,12.7,10.6
19930917,17.9,13.4,10.4
19930918,21.0,11.9,5.9
19930919,16.6,14.0,6.9
19930920,19.6,14.6,12.7
19930921,18.8,16.1,12.6
19930922,16.6,15.0,11.2
19930923,17.4,12.6,8.6
19930924,13.7,12.4,7.5
19930925,14.3,11.8,9.9
19930926,10.0,9.4,4.5
19930927,12.5,9.0,8.0
19930928,14.8,10.4,8.3
19930929,15.0,10.8,6.7
19930930,13.9,10.4,5.7
19931001,14.3,10.4,6.8
19931002,17.2,12.2,10.0
19931003,16.5,12.4,7.6
19931004,16.6,13.3,10.1
19931005,15.8,13.4,10.2
19931006,14.9,12.9,10.0
19931007,16.8,12.4,9.8
19931008,14.5,12.4,8.1
19931009,15.7,12.2,9.8
19931010,18.0,12.4,9.2
19931011,16.9,14.7,11.4
19931012,14.7,14.0,11.2
19931013,11.1,13.1,11.5
19931014,11.1,9.4,7.7
19931015,9.1,6.2,1.4
19931016,11.4,4.4,-0.4
19931017,12.9,6.0,0.5
19931018,10.8,8.2,3.5
19931019,11.1,6.0,1.3
19931020,9.7,5.8,0.5
19931021,11.0,6.3,2.9
19931022,11.0,8.0,5.0
19931023,10.4,8.6,6.2
19931024,11.1,8.9,7.4
19931025,12.0,8.8,6.6
19931026,11.4,9.8,7.5
19931027,11.8,10.2,8.9
19931028,12.3,10.2,8.6
19931029,10.0,10.1,7.9
19931030,9.5,8.6,7.1
19931031,8.1,8.8,8.0
19931101,10.4,7.8,7.4
19931102,14.4,8.2,5.9
19931103,15.9,10.0,5.6
19931104,16.7,13.0,10.0
19931105,11.0,13.8,10.9
19931106,11.3,9.4,7.8
19931107,10.1,9.6,7.9
19931108,11.5,8.8,7.4
19931109,12.3,7.0,2.6
19931110,10.7,8.8,5.2
19931111,11.6,6.4,2.2
19931112,13.1,6.8,1.9
19931113,8.7,9.2,5.3
19931114,10.5,7.2,5.8
19931115,8.0,6.2,2.0
19931116,6.6,3.8,-0.4
19931117,5.6,3.6,0.6
19931118,6.3,2.6,-0.5
19931119,5.7,2.4,-1.4
19931120,2.0,2.0,-1.7
19931121,1.9,0.6,-0.9
19931122,1.9,-2.0,-5.8
19931123,5.8,-0.8,-3.5
19931124,11.5,1.4,-2.9
19931125,5.7,6.1,0.7
19931126,8.1,3.8,1.8
19931127,1.7,5.2,2.2
19931128,7.5,0.6,-0.5
19931129,9.7,2.4,-2.7
19931130,11.5,4.6,-0.5
19931201,12.4,8.2,4.9
19931202,12.8,8.4,4.5
19931203,12.2,11.4,10.0
19931204,9.2,11.0,9.9
19931205,10.2,5.8,2.4
19931206,8.5,7.8,5.5
19931207,12.7,7.5,6.5
19931208,9.9,7.6,2.4
19931209,8.5,8.2,6.5
19931210,7.5,6.8,5.0
19931211,12.0,5.2,2.9
19931212,10.4,6.8,1.5
19931213,6.4,7.4,4.3
19931214,7.4,3.4,0.4
19931215,8.7,3.9,0.4
19931216,11.1,6.3,3.9
19931217,13.9,7.6,4.0
19931218,14.4,9.7,5.5
19931219,7.9,12.4,10.3
19931220,6.8,5.8,3.7
19931221,8.6,4.4,2.0
19931222,7.2,5.3,2.0
19931223,4.8,4.4,1.5
19931224,4.1,3.3,1.8
19931225,3.0,2.1,0.1
19931226,4.6,1.4,-0.1
19931227,9.4,1.6,-1.3
19931228,11.7,4.6,-0.3
19931229,8.8,6.8,1.9
19931230,7.5,7.2,5.5
19931231,9.1,6.0,4.6
19940101,10.0,3.7,-1.7
19940102,8.7,5.2,0.5
19940103,9.0,6.1,3.5
19940104,9.0,6.6,4.3
19940105,5.0,5.4,1.9
19940106,5.0,3.7,2.4
19940107,8.4,2.0,-1.0
19940108,9.8,2.9,-2.6
19940109,9.5,4.2,-1.3
19940110,10.4,8.0,6.5
19940111,13.0,7.6,4.7
19940112,11.9,9.7,6.4
19940113,9.2,9.6,7.3
19940114,7.5,7.3,5.4
19940115,5.3,4.9,2.3
19940116,4.5,3.6,2.0
19940117,8.4,2.5,0.5
19940118,7.5,3.0,-2.5
19940119,9.4,5.5,3.5
19940120,10.2,4.0,-1.4
19940121,12.0,7.2,4.1
19940122,11.8,9.2,6.3
19940123,11.8,9.2,6.7
19940124,12.7,7.4,2.9
19940125,11.1,8.5,4.3
19940126,11.2,8.0,5.0
19940127,7.9,8.7,6.2
19940128,11.4,5.9,3.9
19940129,9.9,6.2,1.1
19940130,8.7,7.7,5.5
19940131,9.8,4.5,0.3
19940201,7.1,6.5,3.2
19940202,11.5,3.3,-0.5
19940203,9.7,6.4,1.4
19940204,11.0,7.1,4.5
19940205,10.0,6.3,1.6
19940206,9.2,5.7,1.4
19940207,9.6,6.4,3.6
19940208,9.5,4.3,-1.0
19940209,8.9,5.5,1.5
19940210,6.7,4.3,-0.3
19940211,7.8,4.6,2.6
19940212,3.3,3.4,-0.9
19940213,0.5,2.2,1.0
19940214,6.4,-1.8,-4.1
19940215,8.1,0.4,-5.5
19940216,6.6,4.0,0.0
19940217,7.5,4.8,2.9
19940218,6.4,5.6,3.6
19940219,3.2,3.2,0.1
19940220,3.4,2.2,1.1
19940221,2.7,0.7,-2.0
19940222,4.8,0.2,-2.2
19940223,4.2,2.4,0.0
19940224,9.7,3.2,2.2
19940225,12.1,5.8,2.0
19940226,12.9,7.4,2.6
19940227,11.8,10.2,7.5
19940228,9.1,9.4,7.0
19940301,12.5,7.2,5.2
19940302,12.0,8.5,4.5
19940303,11.3,7.6,3.2
19940304,14.6,7.1,2.9
19940305,10.8,10.2,5.8
19940306,13.8,7.0,3.2
19940307,13.0,10.3,6.8
19940308,11.9,11.5,10.0
19940309,12.4,10.8,9.6
19940310,9.7,7.4,2.4
19940311,11.0,5.4,1.1
19940312,13.5,6.8,2.7
19940313,15.4,9.1,4.7
19940314,13.1,11.0,6.5
19940315,10.1,11.4,9.6
19940316,10.1,6.7,3.3
19940317,11.4,5.8,1.5
19940318,10.6,7.2,3.1
19940319,10.0,7.5,4.4
19940320,10.9,4.6,-0.8
19940321,12.5,7.4,3.9
19940322,14.9,8.8,5.0
19940323,13.7,11.4,8.0
19940324,13.2,10.4,7.0
19940325,11.0,11.4,9.7
19940326,11.1,6.9,2.8
19940327,12.8,6.4,1.7
19940328,16.2,9.4,6.1
19940329,17.5,13.0,9.7
19940330,11.7,13.1,8.7
19940331,11.4,8.8,6.0
19940401,9.3,9.2,6.9
19940402,11.0,5.8,2.3
19940403,11.0,5.2,-0.7
19940404,11.2,8.0,4.9
19940405,12.0,7.0,2.9
19940406,10.9,7.0,2.1
19940407,10.9,8.0,5.0
19940408,8.9,7.2,3.5
19940409,10.4,5.2,1.5
19940410,14.4,6.0,1.6
19940411,12.8,8.6,2.7
19940412,10.9,7.3,1.8
19940413,8.5,7.6,4.4
19940414,8.3,5.9,3.3
19940415,12.5,5.8,3.3
19940416,10.2,8.8,5.1
19940417,9.4,6.7,3.2
19940418,13.6,6.4,3.4
19940419,10.5,8.6,3.6
19940420,14.2,8.8,7.0
19940421,16.4,9.1,4.0
19940422,17.1,11.2,6.1
19940423,16.2,13.7,10.3
19940424,14.5,12.2,8.1
19940425,19.1,9.0,3.6
19940426,19.1,14.3,9.5
19940427,20.4,14.9,10.7
19940428,23.1,16.4,12.3
19940429,20.0,16.0,8.9
19940430,17.4,16.1,12.2
19940501,17.5,12.3,7.2
19940502,19.8,12.0,6.5
19940503,14.6,13.4,6.9
19940504,13.2,11.8,9.1
19940505,15.9,9.8,6.3
19940506,14.0,12.6,9.4
19940507,16.5,12.4,10.9
19940508,17.3,11.5,6.5
19940509,18.4,11.8,6.4
19940510,18.3,12.6,6.9
19940511,17.8,14.1,9.9
19940512,19.7,14.6,11.3
19940513,20.1,14.8,9.9
19940514,20.1,15.8,11.5
19940515,14.0,15.0,9.8
19940516,9.4,12.3,10.6
19940517,14.5,8.0,6.6
19940518,13.9,10.6,6.7
19940519,15.7,9.2,4.5
19940520,13.7,11.7,7.7
19940521,16.9,12.0,10.2
19940522,16.1,13.8,10.7
19940523,13.6,13.3,10.5
19940524,14.5,12.1,10.6
19940525,12.9,12.1,9.7
19940526,12.6,11.6,10.3
19940527,12.4,9.5,6.4
19940528,16.8,9.9,7.4
19940529,18.0,10.2,3.6
19940530,21.3,11.5,5.0
19940531,25.3,13.9,6.5
19940601,19.1,16.4,7.6
19940602,17.8,15.4,11.7
19940603,12.8,14.6,11.5
19940604,17.1,10.8,8.8
19940605,21.5,11.3,5.5
19940606,21.3,16.3,11.1
19940607,17.0,17.0,12.6
19940608,15.8,14.6,12.1
19940609,17.0,10.8,5.7
19940610,19.4,13.8,10.5
19940611,20.4,13.4,7.3
19940612,23.3,14.1,7.8
19940613,24.5,17.0,10.6
19940614,23.6,18.4,12.3
19940615,23.6,15.9,8.2
19940616,25.7,17.8,12.0
19940617,23.0,18.4,11.2
19940618,21.4,17.6,12.1
19940619,18.9,17.0,12.5
19940620,18.2,16.0,13.2
19940621,22.0,15.8,13.4
19940622,24.1,18.6,15.2
19940623,29.3,17.0,9.8
19940624,22.1,21.9,14.5
19940625,21.2,18.8,15.5
19940626,25.7,16.6,12.0
19940627,28.2,19.4,13.1
19940628,21.9,20.7,13.2
19940629,24.2,18.6,15.4
19940630,26.6,17.2,10.2
19940701,27.6,19.7,12.8
19940702,28.0,22.9,18.2
19940703,24.4,21.4,14.8
19940704,22.5,20.6,16.7
19940705,21.4,17.3,12.1
19940706,22.4,16.8,12.3
19940707,18.3,17.2,11.9
19940708,25.0,16.2,14.0
19940709,26.6,19.5,14.0
19940710,30.4,19.4,12.2
19940711,33.1,21.8,13.3
19940712,23.4,25.2,17.4
19940713,26.7,20.4,17.4
19940714,23.0,21.2,15.6
19940715,25.1,18.2,13.5
19940716,25.1,20.3,15.5
19940717,25.1,19.5,13.9
19940718,26.3,19.5,13.9
19940719,27.0,20.0,13.7
19940720,29.3,20.4,13.8
19940721,27.8,22.4,15.5
19940722,28.5,22.2,16.7
19940723,32.0,22.2,15.8
19940724,30.2,25.0,17.9
19940725,23.3,24.3,18.4
19940726,27.2,20.2,17.0
19940727,20.4,22.6,18.1
19940728,26.3,17.8,15.3
19940729,31.8,19.7,13.1
19940730,26.1,24.2,16.7
19940731,24.5,23.1,20.1
19940801,23.9,20.6,16.6
19940802,31.0,19.0,14.0
19940803,25.2,24.0,17.1
19940804,27.4,23.0,20.7
19940805,27.2,22.4,17.3
19940806,23.9,21.8,16.5
19940807,24.5,20.4,16.9
19940808,23.8,20.0,15.4
19940809,19.0,18.8,13.7
19940810,18.3,17.3,15.6
19940811,20.1,16.8,15.3
19940812,21.6,17.2,14.3
19940813,20.6,15.8,9.9
19940814,23.8,15.5,10.4
19940815,26.1,16.4,9.0
19940816,20.8,19.0,11.9
19940817,22.5,16.6,12.4
19940818,23.0,16.2,9.9
19940819,21.8,18.8,14.6
19940820,23.1,16.4,11.1
19940821,26.4,18.0,12.8
19940822,22.6,21.2,16.1
19940823,22.6,19.2,15.7
19940824,19.9,17.6,12.5
19940825,24.5,16.4,12.9
19940826,21.9,19.6,14.7
19940827,20.6,18.4,15.0
19940828,21.1,15.6,10.7
19940829,21.1,15.3,9.5
19940830,18.5,16.0,10.8
19940831,17.9,15.8,13.1
19940901,22.1,16.0,14.0
19940902,19.5,15.8,9.6
19940903,21.7,14.8,10.0
19940904,20.2,18.5,15.3
19940905,17.7,16.3,12.4
19940906,19.3,13.6,9.6
19940907,18.7,14.9,10.5
19940908,19.2,15.4,12.1
19940909,17.8,14.3,9.4
19940910,18.4,13.8,9.7
19940911,18.7,13.6,8.9
19940912,19.4,16.0,13.4
19940913,18.0,14.4,9.4
19940914,11.5,15.2,12.5
19940915,14.4,10.6,9.7
19940916,15.1,11.8,9.3
19940917,14.0,10.0,4.9
19940918,13.8,11.6,9.2
19940919,16.5,11.6,9.3
19940920,20.0,13.7,10.9
19940921,19.5,14.4,8.8
19940922,19.1,15.5,11.5
19940923,18.6,15.5,11.9
19940924,18.0,16.0,13.5
19940925,18.0,15.9,13.8
19940926,18.8,16.0,13.9
19940927,18.3,14.3,9.8
19940928,15.4,14.2,10.2
19940929,14.7,12.2,9.1
19940930,16.1,13.4,12.0
19941001,16.2,13.6,11.2
19941002,13.0,13.1,10.0
19941003,11.1,11.0,8.9
19941004,14.8,6.5,1.9
19941005,16.0,8.4,2.0
19941006,16.5,10.0,4.0
19941007,16.6,11.0,5.5
19941008,17.3,11.2,5.8
19941009,18.8,13.4,9.6
19941010,16.9,11.9,5.0
19941011,16.8,12.8,8.8
19941012,18.0,12.2,7.7
19941013,18.8,13.8,9.5
19941014,18.1,13.8,8.8
19941015,13.8,13.0,7.8
19941016,11.5,11.2,8.5
19941017,13.3,9.6,7.8
19941018,15.8,8.2,3.1
19941019,14.1,11.2,6.5
19941020,16.5,12.5,10.9
19941021,18.3,13.8,11.0
19941022,14.8,15.4,12.4
19941023,14.8,12.4,9.9
19941024,12.8,11.0,7.1
19941025,13.7,11.0,9.2
19941026,12.6,10.2,6.6
19941027,13.1,8.8,5.1
19941028,15.4,8.1,3.1
19941029,16.5,11.0,6.6
19941030,14.6,13.8,11.0
19941031,13.5,13.4,12.2
19941101,14.4,9.8,6.2
19941102,18.2,9.0,3.5
19941103,14.9,12.1,6.0
19941104,11.9,13.2,11.5
19941105,14.5,11.6,11.3
19941106,13.9,11.5,8.5
19941107,14.8,9.8,5.7
19941108,12.5,11.2,7.6
19941109,13.5,11.6,10.7
19941110,12.5,10.8,8.0
19941111,13.2,11.2,10.0
19941112,15.6,11.7,10.2
19941113,16.4,11.2,6.9
19941114,14.1,13.1,9.8
19941115,11.4,12.3,10.5
19941116,12.6,8.7,6.0
19941117,15.2,9.0,5.3
19941118,16.5,11.0,6.8
19941119,15.6,13.6,10.7
19941120,12.1,14.9,14.2
19941121,14.0,9.8,7.6
19941122,14.5,9.5,5.0
19941123,14.0,12.0,9.6
19941124,13.6,12.2,10.3
19941125,12.6,12.2,10.9
19941126,11.6,10.2,7.8
19941127,10.3,10.6,9.5
19941128,9.7,9.8,9.2
19941129,9.0,7.8,6.0
19941130,9.4,8.0,7.0
19941201,13.0,7.7,6.0
19941202,13.3,9.2,5.4
19941203,13.6,10.0,6.6
19941204,12.3,10.6,7.7
19941205,11.8,8.1,3.9
19941206,12.1,8.2,4.6
19941207,13.0,8.6,5.0
19941208,12.0,9.6,6.1
19941209,15.1,6.6,1.3
19941210,15.4,9.3,3.5
19941211,15.2,13.2,11.1
19941212,13.0,13.1,11.0
19941213,7.1,11.9,10.8
19941214,9.2,4.8,2.6
19941215,9.7,2.2,-4.8
19941216,12.2,3.6,-2.6
19941217,10.3,6.4,0.6
